OBJECTID,DBH,TPStructure,TPCondition,StumpDiameter,PlantingSpaceGlobalID,Geometry,GlobalID,GenusSpecies,CreatedDate,UpdatedDate,PlantedDate,RiskRating,RiskRatingDate,Lat,Long
4594183,3,Retired,Excellent,,1BFB935D-426E-4FDD-A88A-FD339268EA45,POINT(-73.89454859933986 40.88405947144655),D70AC3F6-6CF9-4CD4-8B6B-0FF12E60136C,Acer rubrum - red maple,11:11.0,01:46.0,,,,-73.8945486,40.88405947
4594190,3,Full,Good,,1D859332-19FA-4C38-9602-35B9ED954617,POINT(-73.87943236584462 40.87854013334989),760F7EEA-9D35-47CD-A3AB-55B93831D790,Acer rubrum - red maple,11:11.0,08:53.0,,6,08:53.0,-73.87943237,40.87854013
4594209,3,Stump,Dead,4,EDD34D30-0EEF-4973-A071-446946825968,POINT(-73.90933499381522 40.88769001329714),DAE10331-2D79-4620-B6F6-001559D21135,Acer rubrum - red maple,11:11.0,57:10.0,,3,57:10.0,-73.90933499,40.88769001
4594286,3,Full,Good,,E60A89E3-CB84-44FD-A087-D5383E895C2A,POINT(-73.87949034907308 40.87836061209076),6B4DCD62-DDDA-47CD-9A8D-0A8283C25943,Acer rubrum - red maple,11:11.0,10:36.0,,6,10:36.0,-73.87949035,40.87836061
4594788,3,Retired,Excellent,,94572BD0-69B6-4F8C-8B2A-795BC855FF6B,POINT(-73.89844680877535 40.91027748691419),214BA33E-759C-4C24-B20A-3AD53B3B662F,Acer rubrum - red maple,11:00.0,17:00.0,,,,-73.89844681,40.91027749
4594810,3,Full,Excellent,,3EDCD9A7-B82E-4E8B-8188-FD31C3273CA9,POINT(-73.87263688103583 40.897101944307884),8DD9AA19-7BD1-48F7-88FD-624B97638583,Acer rubrum - red maple,11:11.0,,,,,-73.87263688,40.89710194
4594833,5,Full,Fair,,955D9827-E5D9-43AC-B33F-D9776C0D78A2,POINT(-73.87286148993061 40.89701542558105),4500356F-24C0-4630-A18F-3C58A59DE7F8,Acer rubrum - red maple,11:11.0,53:01.0,,7,53:01.0,-73.87286149,40.89701543
4594846,3,Retired,Excellent,,AF6A4F4A-2791-4F7B-8430-B73286A8D832,POINT(-73.89838693521605 40.91051271012053),EC55C5E5-AE39-4904-BF59-BBAEB6B877C3,Acer rubrum - red maple,11:00.0,39:00.0,,,,-73.89838694,40.91051271
4594863,6,Full,Good,,014FB053-1379-49E6-BD31-E692BA1D4C9E,POINT(-73.91416354505172 40.884370096385794),F7593642-9581-4E98-B6ED-C039511EA40F,Acer rubrum - red maple,11:11.0,34:36.0,,6,34:36.0,-73.91416355,40.8843701
4594869,3,Retired,Excellent,,45A6C5FA-84A6-4943-9676-9630EBFDFE97,POINT(-73.89843339907053 40.910318573778554),2B10DE44-EF2A-4EC8-A66E-38934EF957A2,Acer rubrum - red maple,11:00.0,16:00.0,,,,-73.8984334,40.91031857
4594885,5,Full,Good,,AC00C025-C979-40FE-B9BC-5DB92E7673D8,POINT(-73.91274423362566 40.88836750442637),CBC2A35D-AB15-45CE-A965-52593E74812C,Acer rubrum - red maple,11:11.0,42:27.0,,7,42:27.0,-73.91274423,40.8883675
4595082,4,Full,Good,,CA88C7E1-7505-4C3E-A052-66F1DBD08DD5,POINT(-73.86940362806396 40.90016644202425),1ADE21F4-8DC0-404C-9B5F-E9D4791BB8F7,Acer rubrum - red maple,11:00.0,55:25.0,00:00.0,5,55:25.0,-73.86940363,40.90016644
4595084,3,Full,Excellent,,D36C4B43-B4A2-40AF-994A-DDE64EFAC41F,POINT(-73.864879561727 40.88855177169471),F0A13180-7E6B-4EDC-9228-2732C1291916,Acer rubrum - red maple,11:00.0,06:00.0,00:00.0,,,-73.86487956,40.88855177
4595085,3,Retired,Excellent,,9D5FE78A-927A-4188-9D34-5C68BAB3D730,POINT(-73.9020018848419 40.90785021848304),22E9C412-4C95-423C-A346-A7B73542C21D,Acer rubrum - red maple,11:00.0,05:00.0,00:00.0,,,-73.90200188,40.90785022
4595088,3,Full,Good,,FC82E129-9FE5-4AB2-BDF2-BD9B73144E41,POINT(-73.90092748438235 40.91183664653332),EC865820-6D9E-4642-93DA-0914638F4FFA,Acer rubrum - red maple,11:00.0,52:36.0,00:00.0,3,52:36.0,-73.90092748,40.91183665
4595106,4,Full,Good,,8CAE3BEF-C90B-4345-864B-BB8526371E54,POINT(-73.86907902627004 40.90020028512033),9839E6DC-648B-48E3-8741-872C37C6508C,Acer rubrum - red maple,11:00.0,01:18.0,00:00.0,5,01:18.0,-73.86907903,40.90020029
4595129,3,Retired,Excellent,,FF806910-1DA1-4F4F-88FF-63C61DD104B1,POINT(-73.90428704317196 40.88462271682394),7EA80F40-9E47-4877-B4A2-15B613B53FD9,Acer rubrum - red maple,11:00.0,15:00.0,,,,-73.90428704,40.88462272
4595141,3,Full,Excellent,,DD0E1AEA-B8A3-4496-AB8F-1C1BA5E84A4F,POINT(-73.86487852599474 40.888675067028615),F6F27382-A1E8-4D54-896A-8F905DD79104,Acer rubrum - red maple,11:00.0,06:00.0,00:00.0,,,-73.86487853,40.88867507
4595153,3,Retired,Excellent,,958A7127-61ED-430D-817F-503B7D2A5950,POINT(-73.90205636248764 40.90764268651101),80806C16-E9B6-4ED0-912B-1A2EB8528FB9,Acer rubrum - red maple,11:00.0,14:46.0,00:00.0,,,-73.90205636,40.90764269
4595155,3,Full,Excellent,,72683A98-CC7E-4636-A85F-39158C433DF6,POINT(-73.86923166673273 40.90018679874999),4B6AC146-4D97-4BE6-B62B-EFE7ADA951A8,Acer rubrum - red maple,11:00.0,56:57.0,00:00.0,,,-73.86923167,40.9001868
4595176,3,Retired,Excellent,,1B949351-5A84-4B88-965A-FDE0F7D134F8,POINT(-73.9019855971768 40.90791483093231),776DC315-012B-4709-B544-CC30704D073B,Acer rubrum - red maple,11:00.0,18:02.0,00:00.0,,,-73.9019856,40.90791483
4595218,3,Retired,Excellent,,635617F0-614F-4E1F-BFFC-73BDCCF0B257,POINT(-73.90433329225985 40.88458259693982),0AA3421B-547B-4DC5-9921-6886B65377D6,Acer rubrum - red maple,11:00.0,22:00.0,,,,-73.90433329,40.8845826
4595266,3,Full,Excellent,,ABF55447-9EE7-4FD4-83EB-CDC6C2AB219E,POINT(-73.86897844299361 40.900211732413965),71A3BE93-181D-4F42-A88D-1D6029ADC743,Acer rubrum - red maple,11:00.0,42:00.0,00:00.0,,,-73.86897844,40.90021173
4623861,12,Full,Fair,,7C6B449D-8858-41D8-A5B4-3A6FC1BF6520,POINT(-73.87289850449187 40.89850829384886),B7FAFCF6-B001-480B-9B76-0477B4A9CDC4,Acer rubrum - red maple,59:52.0,55:05.0,,7,55:05.0,-73.8728985,40.89850829
4626968,12,Retired,Good,0,5E4D959A-DD6D-40CB-AD02-FC0759871EA6,POINT(-73.90168221257976 40.90851678363963),D3A00315-73A8-4078-8425-CC38B9CF8DB8,Acer rubrum - red maple,59:52.0,47:25.0,,,,-73.90168221,40.90851678
4641582,4,Retired,Fair,0,C96B1FD6-2540-449E-AF9C-D02C74157CD0,POINT(-73.8989619649699 40.896229152980354),8B779E80-AA2E-4A20-B8E7-B1875A5C39BA,Acer rubrum - red maple,59:52.0,58:02.0,,,,-73.89896196,40.89622915
4670134,3,Retired,Fair,0,2093ADE9-AE0C-4256-9BD0-C2ADF23377A7,POINT(-73.8989949039964 40.89632879950155),9F85C769-76C7-463B-9FAD-27D935B2A592,Acer rubrum - red maple,59:52.0,00:07.0,,,,-73.8989949,40.8963288
4676071,3,Retired,Good,0,B08ED61E-546A-428D-A92B-704D26C4913C,POINT(-73.87286170152862 40.897013931105086),4649A99C-382E-4FC2-8FC7-25602930D511,Acer rubrum - red maple,59:00.0,15:00.0,,,,-73.8728617,40.89701393
4695869,9,Full,Fair,,8DB7191D-7B39-4D3E-90E8-C842AD9CE4CE,POINT(-73.87293767215303 40.898715315211774),50D0373D-F58F-4066-8C62-B31F97ABB87E,Acer rubrum - red maple,59:52.0,54:00.0,,7,54:00.0,-73.87293767,40.89871532
4879831,9,Full,Fair,,86038C75-58FC-4936-994A-FF0F615CA881,POINT(-73.89897031182655 40.88695971507493),4EAEA0EE-E9D6-47C0-8956-2F68E761E4A0,Acer rubrum - red maple,49:16.0,47:58.0,,,,-73.89897031,40.88695972
4879832,9,Full,Fair,,27D22275-D256-4460-BBFE-38A7ABCAF189,POINT(-73.89907211624072 40.88689951364109),DB5A2AA9-D114-40AB-A565-427A1F3914EF,Acer rubrum - red maple,48:44.0,45:40.0,,,,-73.89907212,40.88689951
4879833,9,Full,Fair,,A59A3BEE-E014-4221-A042-ACB560DEEE51,POINT(-73.89910985954766 40.88685308707929),C8409ACF-1949-4C6C-9DAA-4E8CB97B4DAD,Acer rubrum - red maple,48:04.0,44:51.0,,,,-73.89910986,40.88685309
4879836,11,Full,Fair,,ABD20C3F-79A3-4F8D-B0E4-749C2960BA3F,POINT(-73.89886546014218 40.8867505552361),F94C4DE7-E795-4BB1-9CA3-14D385D3CE9A,Acer rubrum - red maple,44:27.0,45:44.0,,,,-73.89886546,40.88675056
4879837,10,Full,Fair,,C9E10281-EF91-49A6-8DFE-BCAEF290B069,POINT(-73.89875473939499 40.886787983198516),C3BC384E-B971-489E-9A44-AF29226EB95E,Acer rubrum - red maple,43:42.0,45:12.0,,,,-73.89875474,40.88678798
4879840,11,Full,Fair,,16C0F736-5B3B-4398-9B74-84744D5C43F9,POINT(-73.89860701912681 40.88689864170961),EEC9874E-471B-40FA-8516-8CF1DDFEE364,Acer rubrum - red maple,39:20.0,39:38.0,,,,-73.89860702,40.88689864
4879841,11,Full,Fair,,8DE7CDB1-BEC9-4CCE-BEFA-58AB772D63FE,POINT(-73.89871822139754 40.887060156141565),B3EC5D12-C079-46B0-A46D-D8EB9D938EE9,Acer rubrum - red maple,34:20.0,41:12.0,,,,-73.89871822,40.88706016
4879842,8,Full,Fair,,EC54AA52-A60E-49AC-A6C9-35C30FD4D128,POINT(-73.89860437295468 40.887089838335285),D11A9326-0395-4B59-AFF5-6B6C734ECA5C,Acer rubrum - red maple,33:43.0,41:38.0,,,,-73.89860437,40.88708984
4879843,9,Full,Fair,,F659284F-ACD2-4159-B06D-C85D1804A4CB,POINT(-73.8985726252595 40.887113503958275),C1D04316-91DA-4955-8D57-E64C7A056DF0,Acer rubrum - red maple,33:01.0,23:59.0,,,,-73.89857263,40.8871135
4879844,10,Full,Good,,F800A631-45B5-4E64-A631-2AC92D3651B7,POINT(-73.89852351292336 40.887102870871246),A29BF701-2193-4C42-BE66-C1A7BA5E13A6,Acer rubrum - red maple,32:13.0,29:23.0,,,,-73.89852351,40.88710287
4879845,11,Full,Good,,2D3F0FA2-A3CF-4F8F-8260-003F05C5CC04,POINT(-73.89848011140403 40.88704909400842),7A3C7B03-1A40-471E-B057-D691E54A09E1,Acer rubrum - red maple,30:54.0,15:19.0,,8,15:19.0,-73.89848011,40.88704909
4879846,12,Full,Fair,,6BA2977B-CEFB-4E76-893B-75853B91A2EF,POINT(-73.89852099411182 40.887002670401216),0D079D13-D269-4B40-A860-40FC68E5E6BD,Acer rubrum - red maple,30:27.0,23:28.0,,,,-73.89852099,40.88700267
4879859,12,Full,Fair,,71BAEE3A-7CE4-4D03-91D9-C1C0B1556520,POINT(-73.89855354001315 40.88686522732092),A2B247AE-A33C-4AD6-A49D-4CD6CF8D92CA,Acer rubrum - red maple,07:50.0,58:25.0,,,,-73.89855354,40.88686523
4879863,12,Full,Fair,,4E0BCE17-B4D5-4047-BCD3-AEFEAE9581D5,POINT(-73.89877351506085 40.8867224679566),1A30D52D-974F-46EC-AD33-706588FFA850,Acer rubrum - red maple,57:43.0,53:20.0,,,,-73.89877352,40.88672247
4879866,15,Full,Fair,,CFA8AA30-79BE-4382-BCEB-552C54E63BEC,POINT(-73.89879101044409 40.88667782208067),F3654C29-31D6-400B-806A-DB61BF9CDF18,Acer rubrum - red maple,53:07.0,22:56.0,,,,-73.89879101,40.88667782
4879868,13,Full,Fair,,95043FF1-D0AE-4906-9511-7DC16BEDACDA,POINT(-73.89895412397817 40.88666068031898),8BC3F7E3-9A56-4FEC-B4A6-1E15A1C4B703,Acer rubrum - red maple,51:43.0,40:36.0,,,,-73.89895412,40.88666068
4879869,17,Full,Fair,,9933B92B-F2D6-464D-8236-3C384CC8A33A,POINT(-73.89870054509593 40.88722392757828),0D81177C-C54B-4ED2-A467-62B83BBE4355,Acer rubrum - red maple,48:33.0,51:58.0,,,,-73.89870055,40.88722393
4879870,17,Full,Fair,,4E7BD67F-1C5A-40E6-9B50-8C5A1294DB79,POINT(-73.89868964741197 40.8871643548613),A784F6AB-5759-46F3-BB78-31D8337066C1,Acer rubrum - red maple,47:54.0,51:15.0,,,,-73.89868965,40.88716435
4879871,18,Full,Fair,,F7F71955-E5EF-4F79-852E-BFF64A7BB9E3,POINT(-73.89858134313694 40.88716068593782),26D46C8E-5481-45B0-82B7-64FDCD97D805,Acer rubrum - red maple,47:23.0,48:52.0,,,,-73.89858134,40.88716069
4879873,11,Full,Fair,,43997169-4106-4E80-A2EB-DB13359B56BC,POINT(-73.89884195941747 40.88713113305944),1CBBBDE6-5AC1-4915-810A-CB81BE173478,Acer rubrum - red maple,45:06.0,34:43.0,,,,-73.89884196,40.88713113
4879875,12,Full,Fair,,170B2B2E-1BAA-4260-B01B-78CC16A519B5,POINT(-73.89901793265149 40.88702169062551),ADC160CC-C01A-464D-A9A8-D3DFA6FA8498,Acer rubrum - red maple,43:06.0,34:10.0,,,,-73.89901793,40.88702169
4879876,11,Full,Fair,,88122F0A-C6E1-4FB6-811A-6196DE7ED241,POINT(-73.89912965328585 40.886949132998375),48DE16D9-BAEA-4659-8F8A-125B5369EE9C,Acer rubrum - red maple,41:37.0,50:01.0,,,,-73.89912965,40.88694913
4886741,25,Full,Good,,5EB2A29E-AD45-433D-B054-2B66CAC9B51B,POINT(-73.8964526156516 40.88921343556509),4F89035F-53F3-4625-8CE5-60255CCF1771,Acer rubrum - red maple,41:55.0,16:34.0,,,,-73.89645262,40.88921344
4886747,31,Full,Fair,,CC51A7E6-EC3B-4300-9F74-7E467A921EC2,POINT(-73.89669288564417 40.889178031682846),DF05FCB7-0F2C-45FE-9D16-D81D07607963,Acer rubrum - red maple,37:01.0,37:00.0,,,,-73.89669289,40.88917803
4886751,20,Full,Good,,78C633E8-09D8-4B4F-9DCC-9A3B103ECCED,POINT(-73.89646074046958 40.88906346230654),BB0A7BBF-9155-4D94-A3F8-52E4BC532ACD,Acer rubrum - red maple,27:06.0,32:08.0,,,,-73.89646074,40.88906346
4886752,22,Full,Good,,4811E578-8F3C-4746-A5BD-BCA4D26D65D6,POINT(-73.89642623403978 40.88904556229455),F122DC79-AA47-40E5-BAD2-BDD8D7F43280,Acer rubrum - red maple,24:44.0,30:43.0,,,,-73.89642623,40.88904556
4886753,26,Full,Good,,7108F91B-1D00-400D-91C3-93822BEBEA6A,POINT(-73.8964026562218 40.889065792349555),D042EAF0-45C0-47FD-BEA2-3FE3EA1E36A5,Acer rubrum - red maple,23:32.0,31:17.0,,,,-73.89640266,40.88906579
4886756,33,Full,Fair,,6EB48AA6-378F-407D-9850-B8D9C39420EC,POINT(-73.89630861423795 40.888973979903774),93272378-2C95-4DA3-8994-E7A7683451EE,Acer rubrum - red maple,14:48.0,28:24.0,,,,-73.89630861,40.88897398
4886757,27,Full,Fair,,B0C311B2-B0A6-4075-98C9-E7A0F79E20BB,POINT(-73.89625200846075 40.88903468382555),C7EEAD85-335E-48C6-BC49-9A7C6D045BAA,Acer rubrum - red maple,14:04.0,29:55.0,,,,-73.89625201,40.88903468
4886781,6,Full,Fair,,843BC702-7678-4178-A1C9-1FF5EB8BD432,POINT(-73.89587864399259 40.888884248148),C08B459D-AE2E-4137-9E22-E9389CF0AE93,Acer rubrum - red maple,32:11.0,23:53.0,,,,-73.89587864,40.88888425
4886782,12,Full,Fair,,730EE607-47EC-452B-8C28-111EEBB768F9,POINT(-73.89587394255157 40.888851364273556),BE4D1823-AE33-43C0-828D-FBC6FA82A0C0,Acer rubrum - red maple,31:23.0,34:38.0,,,,-73.89587394,40.88885136
4886783,11,Full,Fair,,AB39227E-9B49-40A9-B6D0-8FC75C084B7D,POINT(-73.89582766889862 40.888829879654935),029C4830-424E-4F82-A289-0AB0457D4272,Acer rubrum - red maple,30:41.0,35:33.0,,,,-73.89582767,40.88882988
4911668,0,Retired,Dead,53,0BC24CD1-9604-473C-A677-7B298C55793B,POINT(-73.89517984163938 40.89067515085734),01FCF5C3-A3CE-406E-AB96-1C9A20DB8F49,Acer rubrum - red maple,31:00.0,37:00.0,,9,26:00.0,-73.89517984,40.89067515
4933517,7,Full,Good,,808E931F-2C3B-4A91-AE6D-CC63027D5EEB,POINT(-73.90060724652413 40.8809195509613),DD597C76-FF67-4E93-82C7-3D28C68F0862,Acer rubrum - red maple,18:10.0,29:31.0,,6,29:31.0,-73.90060725,40.88091955
4933518,,Stump,Dead,13,CA0D4877-FFD5-418B-96F9-2E11491B25B7,POINT(-73.90070039539185 40.88079608231851),84F5598F-1010-4616-843E-C53F5663284A,Acer rubrum - red maple,11:34.0,20:34.0,,9,43:05.0,-73.9007004,40.88079608
4933525,,Stump,Unknown,0,E14B6D06-5637-4E3D-96CB-1F93520F2B69,POINT(-73.90002133272756 40.88175070957228),25DD2079-3DAE-4A35-81E9-5CD822BD704B,Acer rubrum - red maple,25:33.0,28:31.0,,9,05:41.0,-73.90002133,40.88175071
4957874,5,Full,Good,,B13C2263-4B28-4C41-A2C2-18150ED4F90E,POINT(-73.89892184281317 40.89583484069948),232A1099-5032-420E-B68A-01F1E6511363,Acer rubrum - red maple,57:48.0,01:08.0,,3,01:08.0,-73.89892184,40.89583484
5056525,7,Full,Good,0,FA8BC55E-931C-4DF1-8B75-5568771ACEE6,POINT(-73.91014795716708 40.86369903925798),FA8BC55E-931C-4DF1-8B75-5568771ACEE6,Acer rubrum - red maple,11:11.0,01:47.0,,,,-73.91014796,40.86369904
5058415,8,Full,Good,0,9CB318E2-0CA9-4BCA-83BB-A17925EBB9C2,POINT(-73.91005253290314 40.86365605268457),9CB318E2-0CA9-4BCA-83BB-A17925EBB9C2,Acer rubrum - red maple,11:11.0,03:53.0,,,,-73.91005253,40.86365605
5081939,3,Full,Good,,07D5234E-75DD-42D7-9BD1-914DF7DFD307,POINT(-73.89170447759375 40.89117686708196),0A6F413A-0EA7-4BEA-8A2C-CA26D305B46E,Acer rubrum - red maple,32:23.0,32:33.0,,,,-73.89170448,40.89117687
5081940,2,Full,Good,,FC248C92-A104-4BD9-8902-BF0093F2D325,POINT(-73.89186306766749 40.89115199909077),E54301EC-3160-4A59-9FA6-C6468348E620,Acer rubrum - red maple,31:53.0,31:58.0,,,,-73.89186307,40.891152
5081941,8,Full,Good,,7C2966EF-F045-49C3-B2F9-5D9C519E01FC,POINT(-73.89200200506326 40.891137578326614),E9AA021B-D881-4256-9D7D-B5CEB6215D3C,Acer rubrum - red maple,31:00.0,24:00.0,,,,-73.89200201,40.89113758
5081942,7,Full,Good,,5CF39975-CC11-4771-AB65-920925D0B320,POINT(-73.89209700220367 40.89113077514638),D9377EC8-8708-4F73-BD9B-D4B9F2A8ED8C,Acer rubrum - red maple,29:01.0,29:06.0,,,,-73.892097,40.89113078
5081943,11,Full,Good,,3808DDE0-8569-4BD3-B3F4-827C60EA1011,POINT(-73.89208780268429 40.89099615342639),5AF3B4EB-D7A2-460C-B124-C2D1A31BDAAB,Acer rubrum - red maple,25:14.0,25:21.0,,,,-73.8920878,40.89099615
5081945,7,Full,Good,,417ADFC0-2895-4B04-B218-BB2F3AA33FD9,POINT(-73.89226811413732 40.891120553197),0AE2F10A-7037-4E39-8ECC-44B49B7C8AB5,Acer rubrum - red maple,21:08.0,25:56.0,,,,-73.89226811,40.89112055
5081957,11,Full,Good,,A7F16868-129D-444E-B4D9-EC8DA7CE6298,POINT(-73.89226056475385 40.89094389930928),6EE3C4B0-53A1-4B1E-A606-C592AE5E1C59,Acer rubrum - red maple,46:29.0,46:37.0,,,,-73.89226056,40.8909439
5081958,15,Shaft,Good,,A53A9E76-4D64-41EE-9BA4-2C8BADEB48DA,POINT(-73.89217753802674 40.89102086111693),4C972F7F-7A07-45D3-B824-6F0754DE20D2,Acer rubrum - red maple,44:29.0,36:47.0,,,,-73.89217754,40.89102086
5081959,12,Full,Good,,A46BA254-57DD-4E11-B506-67D9424AA4E1,POINT(-73.89219234723636 40.8910846076993),80CE90EC-3924-4790-A225-931AFA091F79,Acer rubrum - red maple,43:06.0,36:02.0,,,,-73.89219235,40.89108461
5081961,8,Full,Good,,2AFEDDD1-D6F9-4D48-8175-5E205FD7053C,POINT(-73.89249652670404 40.891116597084114),1D4EE1C8-0C7A-4A21-B2D1-ACBC93F0E9E0,Acer rubrum - red maple,40:14.0,33:29.0,,,,-73.89249653,40.8911166
5081962,7,Full,Fair,,D42007F0-9E76-4DEE-B754-326C05C775D4,POINT(-73.8926079904107 40.89111193537753),C401A4B7-2A18-4FDE-AF1F-C7D6C50CFB1C,Acer rubrum - red maple,37:42.0,32:18.0,,,,-73.89260799,40.89111194
5081965,10,Full,Good,,53C3D1C7-2403-4C25-B50C-EE27F090A199,POINT(-73.89285478811277 40.89109415901141),D89D9F78-1702-47C1-A9C7-40285A61C7DB,Acer rubrum - red maple,30:57.0,41:28.0,,,,-73.89285479,40.89109416
5081966,11,Full,Good,,29092E5C-CA1C-4120-8EDA-AD2BDFA00934,POINT(-73.89296200088165 40.8911065643914),576BC778-DBA0-45EE-A384-7D64487E2D7C,Acer rubrum - red maple,27:40.0,27:47.0,,,,-73.892962,40.89110656
5081967,7,Full,Good,,54BABA5B-56CE-45A7-BE12-9921652BF31C,POINT(-73.89307844612946 40.891118191985754),73548828-C848-49E7-8EA3-EC4187D91C12,Acer rubrum - red maple,24:15.0,42:52.0,,,,-73.89307845,40.89111819
5081968,8,Full,Fair,,53525A8C-C23F-45F9-9986-C93C94F51775,POINT(-73.89318283325812 40.89112126661401),4DCE211D-D276-41A7-A40E-D1BFAEC1A05B,Acer rubrum - red maple,22:27.0,44:35.0,,,,-73.89318283,40.89112127
5081969,8,Full,Fair,,FE24D515-4BA9-4DEA-A58A-0D45B9FDF9F3,POINT(-73.89329506028703 40.89112970910978),52DEFD04-7471-420D-83AB-6A85074210B2,Acer rubrum - red maple,21:23.0,45:24.0,,,,-73.89329506,40.89112971
5082268,15,Full,Good,,38A844BF-A4BD-4ADC-B755-86A675C5AED6,POINT(-73.89950854985666 40.90775041343634),5DA13EF9-DC1D-4196-93CB-223FDE2953D3,Acer rubrum - red maple,44:24.0,48:21.0,,6,48:21.0,-73.89950855,40.90775041
5083102,6,Full,Good,,815D5DD8-7412-4FAC-A537-7A26B562C55D,POINT(-73.87257536766565 40.90016170831041),D5BA9BB5-8EE2-4EEA-87AB-DF4F61165A78,Acer rubrum - red maple,01:46.0,29:51.0,,3,29:51.0,-73.87257537,40.90016171
5084136,5,Full,Poor,,99927857-AF2C-4DBE-A267-CFD187B95856,POINT(-73.87826797464724 40.87642899150896),32D2A53A-2D1F-4572-88AC-F256A548E415,Acer rubrum - red maple,29:47.0,30:38.0,,,,-73.87826797,40.87642899
5084766,,Stump,Dead,11,2E2B1BD6-1759-4979-B92C-5921F01DA395,POINT(-73.91013938107719 40.89438283460683),B37FC8C9-CB3E-4D40-9034-7C33379B3C1C,Acer rubrum - red maple,15:33.0,37:16.0,,8,16:15.0,-73.91013938,40.89438283
5089127,6,Full,Good,,95FB9041-AB4A-4A4F-BBDB-2237CAE5E8D3,POINT(-73.87889617319858 40.87689300934121),2E8EFE4A-89B4-45B6-9E87-A72235BE1F06,Acer rubrum - red maple,14:17.0,15:20.0,,,,-73.87889617,40.87689301
5089131,2,Full,Good,,2DB4B6B3-1464-4EAE-9097-76E4B886E024,POINT(-73.87899456097004 40.8769118759557),7928EC07-A68D-4E54-B2C5-2BCB5616C506,Acer rubrum - red maple,49:09.0,49:34.0,,,,-73.87899456,40.87691188
5089132,2,Full,Good,,C851454F-6F1B-4FA1-B0D7-4B488AE1BA47,POINT(-73.87894873686868 40.876827294766834),9D4A09B1-FF48-4D1B-8EA4-3E0B4E4FB023,Acer rubrum - red maple,47:26.0,48:00.0,,,,-73.87894874,40.87682729
5089136,3,Full,Good,,BE60860B-6783-4C37-8072-7E87DD9E9455,POINT(-73.87905945888168 40.87681933173132),2BD8A01D-3E58-4C20-9032-8E887136189F,Acer rubrum - red maple,25:31.0,22:46.0,,,,-73.87905946,40.87681933
5089137,3,Full,Good,,1E329F7E-D9B8-4475-BF47-61E6C19C7A8A,POINT(-73.87910280593906 40.876935087713214),762136F8-341A-4978-B6A2-BCBC51EAA750,Acer rubrum - red maple,22:18.0,23:44.0,,,,-73.87910281,40.87693509
5089138,2,Full,Good,,73DE3FAB-4CEC-4BB5-A207-23AD1A512DCE,POINT(-73.87903730506544 40.87700498531913),E593C8FE-2A66-4DAF-A21A-5EA84A20B867,Acer rubrum - red maple,19:38.0,20:11.0,,,,-73.87903731,40.87700499
5089155,2,Full,Good,,0796E321-2FFC-4A94-8B38-C25E1E900169,POINT(-73.87773221355694 40.876231269766855),3E7E5481-B618-4930-A97F-9F1B8141EE9F,Acer rubrum - red maple,10:58.0,12:21.0,,,,-73.87773221,40.87623127
5089162,5,Full,Good,,68C627E0-554B-47B6-9545-FCAD029D8400,POINT(-73.87833147341668 40.87637842916167),C3D74358-2BB9-4FB4-8E91-5CDB81C4E110,Acer rubrum - red maple,09:50.0,10:49.0,,,,-73.87833147,40.87637843
5095212,6,Full,Fair,0,CB86061A-3581-4DD7-9705-5D7A9FDFE35F,POINT(-73.87840354147514 40.8768723418564),CB86061A-3581-4DD7-9705-5D7A9FDFE35F,Acer rubrum - red maple,11:11.0,04:55.0,,,,-73.87840354,40.87687234
5096238,3,Retired,Dead,2,4F70A2A1-22A1-4BDF-8E12-32DF04481B1F,POINT(-73.87804830368974 40.87857241769352),4F70A2A1-22A1-4BDF-8E12-32DF04481B1F,Acer rubrum - red maple,11:00.0,12:00.0,,,,-73.8780483,40.87857242
5096285,4,Full,Good,0,E360DD85-C3D6-4A24-84F0-D710772EB7EE,POINT(-73.9081185478886 40.86299382426954),E360DD85-C3D6-4A24-84F0-D710772EB7EE,Acer rubrum - red maple,11:00.0,42:08.0,,3,42:08.0,-73.90811855,40.86299382
5096425,11,Full,Fair,,EA645C00-601E-4E79-9AAE-C643C66C2EC2,POINT(-73.89851024721972 40.86498861822817),EA645C00-601E-4E79-9AAE-C643C66C2EC2,Acer rubrum - red maple,11:11.0,12:33.0,,5,12:33.0,-73.89851025,40.86498862
5096801,7,Full,Good,0,F72DCCE8-CB9B-4B3D-ADB7-311A8362071D,POINT(-73.87846123963072 40.877409161758095),F72DCCE8-CB9B-4B3D-ADB7-311A8362071D,Acer rubrum - red maple,11:11.0,,,,,-73.87846124,40.87740916
5097152,4,Full,Good,0,5F60CA46-D2A4-46AC-9139-188C135928E2,POINT(-73.90735084048025 40.86299431625807),5F60CA46-D2A4-46AC-9139-188C135928E2,Acer rubrum - red maple,11:00.0,59:00.0,,3,44:00.0,-73.90735084,40.86299432
5097706,5,Full,Fair,0,C3A6329F-584B-4A15-9595-A1ABA2E33679,POINT(-73.87823501993296 40.87677448853062),C3A6329F-584B-4A15-9595-A1ABA2E33679,Acer rubrum - red maple,11:11.0,26:18.0,,,,-73.87823502,40.87677449
5097850,11,Full,Fair,,11D6C501-4609-46B6-AA6F-F3227E7B0F1F,POINT(-73.8975475348777 40.86431644667772),11D6C501-4609-46B6-AA6F-F3227E7B0F1F,Acer rubrum - red maple,11:11.0,55:43.0,,5,55:43.0,-73.89754753,40.86431645
